id,title,platform,expiry_date,yes_price,no_price,yes_volume,no_volume
0x4319532e181605cb15b1bd677759a3bc7f7394b2fdf145195b700eeaedfd5221,Fed rate hike in 2025?,Polymarket,2025-12-10,0.0,0.0,800442.498992,800442.498992
0xfa48a99317daef1654d5b03e30557c4222f276657275628d9475e141c64b545d,US recession in 2025?,Polymarket,2026-02-28,0.0,0.0,10203293.56597,10203293.56597
0xcddb4f52babca280f8e5fc4b9146f2520f0bfb88e134ff9ac8d52ea674185d79,Fed emergency rate cut in 2025?,Polymarket,2025-12-31,0.0,0.0,1251055.880645,1251055.880645
0x1bbdc459d73e6972f5ba1f687d739fde70a9774f4875611699fb00a9eb28f090,Tether insolvent in 2025?,Polymarket,2025-12-31,0.0,0.0,343512.617183,343512.617183
0x416316490efec1038ce09ec0184f82f1f7921876ee0594a30c783635ea6983d0,USDT depeg in 2025?,Polymarket,2025-12-31,0.0,0.0,1185480.568056,1185480.568056
0x5a54c2fe06f97a6abf5f7790d9d19e42680ae1ca61b344360deabaab28bd0f30,Weed rescheduled in 2025?,Polymarket,2025-12-31,0.0,0.0,73978.847501,73978.847501
0x9bacdaac65cbe257e96e58daf343c56879ea9003bdaed7cdb8cfcd1a82121d3a,Ukraine joins NATO in 2025?,Polymarket,2025-12-31,0.0,0.0,187328.310404,187328.310404
0x1b6f76e5b8587ee896c35847e12d11e75290a8c3934c5952e8a9d6e4c6f03cfa,Khamenei out as Supreme Leader of Iran in 2025?,Polymarket,2025-12-31,0.0,0.0,9394155.447351,9394155.447351
0x9fcb9901d142b5046467b4ea329508bdb19274eb1fd0fc833ee1916edd11cb73,Nuclear weapon detonation in 2025?,Polymarket,2025-12-31,0.0,0.0,2200578.764171,2200578.764171
0x8ee2f1640386310eb5e7ffa596ba9335f2d324e303d21b0dfea6998874445791,Russia x Ukraine ceasefire in 2025?,Polymarket,2025-12-31,0.0,0.0,34400576.248508,34400576.248508
0x324d699420ad881471d0fd29acc86e664e397bd6461b3fa440dcd3efc514ac79,Putin out as President of Russia in 2025?,Polymarket,2025-12-31,0.0,0.0,1702257.858786,1702257.858786
0x641c8b680947405e097da700c54f344556bb59e2093acdf1576c1c68e795bddf,Netanyahu out by 2025?,Polymarket,2025-12-31,0.0,0.0,776492.463602,776492.463602
0x05af636e0989accb08334a74f69e5368e0aa28fe498fd16a3ca991e6dc5ae2cc,Will 2 Fed rate cuts happen in 2025?,Polymarket,2025-12-10,0.0,0.0,3028066.562676,3028066.562676
0x6df2f2ca434b5bacaef33d6b24edf42845199f4f794e66580de2d2c880a25275,Will 3 Fed rate cuts happen in 2025?,Polymarket,2025-12-10,0.0,0.0,3042200.971952,3042200.971952
0xc2846f35e85eb09a094edbd4e93e345d3c682dc0436615adc27122222fccbd81,Will 4 Fed rate cuts happen in 2025?,Polymarket,2025-12-10,0.0,0.0,2828088.123591,2828088.123591
0x6ee22365b6602d928aa7136f549cc0d718bb16b044a6d15191041b84b5f1f43d,Will 5 Fed rate cuts happen in 2025?,Polymarket,2025-12-10,0.0,0.0,2032787.746375,2032787.746375
0x12b6268efb832fe64bb746b9f50a51245b761d6b170e172b3cd81a7c4f39432b,Will 8+ Fed rate cuts happen in 2025?,Polymarket,2025-12-10,0.0,0.0,2392443.864117,2392443.864117
0xf4d03ce9ce65ea06654f23e26dead828005511d65bb650cd5a9dc77891406d12,Will 7 Fed rate cuts happen in 2025?,Polymarket,2025-12-10,0.0,0.0,3022492.36764,3022492.36764
0x37100ed3560699c48d90a027e65da10a04e395785b598289163e3bbfdaca99e6,Will 6 Fed rate cuts happen in 2025?,Polymarket,2025-12-10,0.0,0.0,2430209.990032,2430209.990032
0x72a1acd43d83a9e254d00648b84c135fe7eae01929d97818160a3626f664c043,Will SpaceX have between 120-139 launches in 2025?,Polymarket,2025-12-31,0.0,0.0,14242.367944,14242.367944
0x885a27692dcf2a4aca000947d0c65059ee8ec301bb08b0f07201a3db33464c8d,Will SpaceX have between 140-159 launches in 2025?,Polymarket,2025-12-31,0.0,0.0,41206.282636,41206.282636
0x125c09306c5482d6c1512bc2cd6b31ad43f8cab0aa3c94a3306eb9091ed96072,Will SpaceX have between 160-179 launches in 2025?,Polymarket,2025-12-31,0.0,0.0,24985.294091,24985.294091
0x1cd6890b88a4d21884f36d5427d5aa7318392b74f4d068a70065e8ce6e523442,Will SpaceX have between 180-199 launches in 2025?,Polymarket,2025-12-31,0.0,0.0,24645.12115,24645.12115
0xc4e2af103f1f6e153cb07f9977b3cbdb5f04bb856a69036bbe8bd3921d2bfb00,Will SpaceX have 200 or more launches in 2025?,Polymarket,2025-12-31,0.0,0.0,60396.80093,60396.80093
0x0b16eb7741855ca3d4383fabb8b760c897c2165d603916497f484b87ba9826dc,Will NVIDIA be the largest company in the world by market cap on December 31?,Polymarket,2025-12-31,0.0,0.0,2032752.766427,2032752.766427
0x5a542fe246448e58671948b2f28bb746d7694172ad3c57b28d5cf86126834cf0,Will Microsoft be the largest company in the world by market cap on December 31?,Polymarket,2025-12-31,0.0,0.0,1084582.605818,1084582.605818
0x2bcafeaa34b577a82baf2137057b3f9f02f4d50ee3bc6908c0a5899a3260e50a,Will Apple be the largest company in the world by market cap on December 31?,Polymarket,2025-12-31,0.0,0.0,1130149.769408,1130149.769408
0x0ac91dc0674ea0b91e6eb9cc4a20968976d30fbce391a9050c70eaddf2fba354,Will Alphabet be the largest company in the world by market cap on December 31?,Polymarket,2025-12-31,0.0,0.0,1496420.802125,1496420.802125
0x3ec75c0ecab502fb3b43b03cb6760ff02036c8d227a98c3beceb955c22aaa6fd,Will Tesla be the largest company in the world by market cap on December 31?,Polymarket,2025-12-31,0.0,0.0,9170756.804878,9170756.804878
0x5396b8d8684be34106d15979bda35c6b3023f46e8d6957e93641f379268e0f5b,Sundar Pichai out as Google CEO in 2025?,Polymarket,2025-12-31,0.0,0.0,37181.16844,37181.16844
0x3cf72c4a1d4cfeea82b203ba7273ce6d0268f3c29b66a840b14dc822ece92756,Tim Cook out as Apple CEO in 2025?,Polymarket,2025-12-31,0.0,0.0,40230.855451,40230.855451
0x08a5f56fdeacd0d3adbc618d12f73927d51a5654fd3883fad95ed863209deda9,Dan Clancy out as Twitch CEO in 2025?,Polymarket,2025-12-31,0.0,0.0,181318.066938,181318.066938
0xdf8855f2cfaca1f0e8a48d2557354c3e5c48aaf3dcf8d8ab154569f70d0da6b1,Andy Jassy out as Amazon CEO in 2025?,Polymarket,2025-12-31,0.0,0.0,8326.402953,8326.402953
0x178dee952f29fb0a77f63df1d59514d15009caeb7c011a5c086aad80e6369f8d,Brian Armstrong out as Coinbase CEO in 2025?,Polymarket,2025-12-31,0.0,0.0,172839.885628,172839.885628
0x6531afe133dd1087f336e160eebee4af020e2107bd279b40d5039d1d033007fd,Will Amazon be the largest company in the world by market cap on December 31?,Polymarket,2025-12-31,0.0,0.0,3202778.910195,3202778.910195
0xb1a6136ad23d19526c4929d2e79c79e999628de931ca2475d138fb31637fd2c4,Will Saudi Aramco be the largest company in the world by market cap on December 31?,Polymarket,2025-12-31,0.0,0.0,23312448.497629,23312448.497629
0x2573b652eb48365d20cd4396072e0e71b5401ed8ae2866a02b80dbc690fe9063,Sam Altman out as OpenAI CEO in 2025?,Polymarket,2025-12-31,0.0,0.0,80345.088258,80345.088258
0xd8b9ff369452daebce1ac8cb6a29d6817903e85168356c72812317f38e317613,"Will Bitcoin reach $1,000,000 by December 31, 2025?",Polymarket,2025-12-31,0.0,0.0,5213723.549194,5213723.549194
0xac2be3a5471b343d43b9f0d3f141611b91feb8c66aed8e286cd3d2540714aaba,"Will Bitcoin reach $250,000 by December 31, 2025?",Polymarket,2025-12-31,0.0,0.0,5080166.676055,5080166.676055
0x4e2887e913cd6e091c9b07b5e4013b24f372453efa6f11a0b0c5f65371729cf4,"Will Bitcoin reach $200,000 by December 31, 2025?",Polymarket,2025-12-31,0.0,0.0,8950260.03724,8950260.03724
0x9aa6086535a4b3145e9f7378dd58a7a8c30c4b15bd4fe17eb6990817f5cd3cd9,"Will Bitcoin reach $150,000 by December 31, 2025?",Polymarket,2025-12-31,0.0,0.0,10262297.019027,10262297.019027
0xe84b1fdc087f4153ebf15cfc07f065dd5a66f3caf370b4547ea8e02100be95be,"Will Bitcoin reach $130,000 by December 31, 2025?",Polymarket,2025-12-31,0.0,0.0,7529436.355085,7529436.355085
0x0aeb566c973d193ef7f77d2532ba6bffe4f76d5f6b7c5422ceaa966536b7ef90,"Will Bitcoin dip to $70,000 by December 31, 2025?",Polymarket,2025-12-31,0.0,0.0,4208940.287552,4208940.287552
0x5e8e585d855c4288c3805064e74fc7ea1dab47dc0e9b42a0dbd9ca5f49c997f9,"Will Bitcoin dip to $50,000 by December 31, 2025?",Polymarket,2025-12-31,0.0,0.0,2862307.272754,2862307.272754
0x86f01fcc4fa9ca9871189d8f4a1121bb31784c889d78f82e2f6de32381e3d894,"Will Bitcoin dip to $20,000 by December 31, 2025?",Polymarket,2025-12-31,0.0,0.0,2425437.759187,2425437.759187
0x3d0a731ba69f087ccde2a2287ffc5fda1f8228a133711a068c96dbe428f5d30f,"Will Ethereum hit $10,000 by December 31?",Polymarket,2025-12-31,0.0,0.0,4796721.561542,4796721.561542
0xc969cb252af1842b5de6a3edd0557835e7a6a7e737cae320b6bae6faccf35715,"Will Ethereum hit $8,000 by December 31?",Polymarket,2025-12-31,0.0,0.0,3340268.122264,3340268.122264
0xb7f9d3f61910ecf7a5e6e46f487a039e91a92b68585f05ec9b22cb34d3804bbd,"Will Ethereum hit $7,000 by December 31?",Polymarket,2025-12-31,0.0,0.0,4735752.342136,4735752.342136
0x9c08beafa73308625ad24e270e44d9edd634585f2424eea8df262a05a2337613,"Will Ethereum hit $6,000 by December 31?",Polymarket,2025-12-31,0.0,0.0,6522582.150676,6522582.150676
0xeeb92ddd77d671d1f9ea1f5727208d1fa91896a6d1f657fdcd7c9d578fe5c46c,"Will Ethereum hit $5,000 by December 31?",Polymarket,2025-12-31,0.0,0.0,10048161.373732,10048161.373732
0x15e731302e61491cc8aafbcfb77febb1fdd58ea1525737a01f5e763d29e4588e,"Will Ethereum dip to $1,000 by December 31?",Polymarket,2025-12-31,0.0,0.0,936533.66584,936533.66584
0x5bc691beb6ed8ff892f13d1cda71a2144c8d28c1bbb9029c9f5767b26e641055,One Direction reunion in 2025?,Polymarket,2025-12-31,0.0,0.0,16317.691616,16317.691616
0x24612afbb4850f0a569b553de12785a1ee377eb3320fa90625421527003d0a22,Britney Spears tour in 2025?,Polymarket,2025-12-31,0.0,0.0,4799.524455,4799.524455
0xd0f9efb63c021fb534cf73d147c166df2a8f64ef98771054328836a1f101dd50,Nara & Lucky divorce in 2025?,Polymarket,2025-12-31,0.0,0.0,2075.223959,2075.223959
0xb0dbfb9ef3e74e11605bbf68f6b6f08be87a0fde45ccfe63b3c0f4ef9f444f5c,Lana Del Rey divorce in 2025?,Polymarket,2025-12-31,0.0,0.0,14590.349849,14590.349849
0xcb422d388b8aec3353b2566ccd388885de3bc539240aa3bc23b050ec7ebae52b,Hailey Bieber pregnant in 2025?,Polymarket,2025-12-31,0.0,0.0,3781.814899,3781.814899
0x7ffa1fcfaeac86d4a89afcb74c90296f0e7c3744ce5206183c9cb38651526e63,New pandemic in 2025?,Polymarket,2025-12-31,0.0,0.0,197261.086209,197261.086209
0x2df7bb9bb2d044408af2a3ef947fd1eb7f5a167d7322cdbb410588af4974ab4e,Will the US confirm that aliens exist in 2025?,Polymarket,2025-12-31,0.0,0.0,5210573.708495,5210573.708495
0x19ee98e348c0ccb341d1b9566fa14521566e9b2ea7aed34dc407a0ec56be36a2,MicroStrategy sells any Bitcoin in 2025?,Polymarket,2025-12-31,0.0,0.0,1144258.275589,1144258.275589
0x90e47edd9b0125997afc73881f43c195c777f99f28f0d82196a5fc561faae088,"Will Gold close under $2,500 at the end of 2025?",Polymarket,2025-12-31,0.0,0.0,589175.879906,589175.879906
0x8fcf00b13e188a4089851b6cc708cac28cc9bfe3b326bea24151e1877de99710,"Will Gold close at $2,500-2,600 at the end of 2025?",Polymarket,2025-12-31,0.0,0.0,407277.599839,407277.599839
0x5cf1d973f87bd223deffdbd2905dbc8292722c4682f17146a8a5b79daa6c3ccb,"Will Gold close at $2,600-2,700 at the end of 2025?",Polymarket,2025-12-31,0.0,0.0,356334.110691,356334.110691
0x12993004a50c8a25454afbc8ccea7a52f9e6f5ddfaa218feea52a4e95cd874bb,"Will Gold close at $2,700-2,800 at the end of 2025?",Polymarket,2025-12-31,0.0,0.0,232705.218368,232705.218368
0x21438bc81e26319ae40a23e64637e7ce7e25faaa1904039e2a4fd3587f222fa4,"Will Gold close at $2,800-2,900 at the end of 2025?",Polymarket,2025-12-31,0.0,0.0,274025.953969,274025.953969
0xa850d2fa2c6bd79d10ebf8403eb0962af26533cc2fbb77d7d38704fc8dabe145,"Will Gold close at $2,900-3,000 at the end of 2025?",Polymarket,2025-12-31,0.0,0.0,272838.731634,272838.731634
0x74932644b8a73ada7a07180157ae32a26a1269058ebac758fb8ac0ab2d863b76,"Will Gold close at $3,000-3,100 at the end of 2025?",Polymarket,2025-12-31,0.0,0.0,272304.256041,272304.256041
0x478cd903fe1b6e5449e810856111b83748229ebc996ae18a9d14f4d37077c5fd,"Will Gold close at $3,100-3,200 at the end of 2025?",Polymarket,2025-12-31,0.0,0.0,451726.60692,451726.60692
0xee3898d16e04818aa853e39e1533b368ad57ca092ec0e6298ccdf41b62786ab9,"Will Gold close at $3,200 or more at the end of 2025?",Polymarket,2025-12-31,0.0,0.0,551209.985508,551209.985508
0x80026f98f9de40aea8dba02798c4f0067942bba401fa3715209ee7c27482640b,US national Bitcoin reserve in 2025?,Polymarket,2025-12-31,0.0,0.0,4792875.627214,4792875.627214
0xe6508d867d153a268bdab732aa8abc8cc57e652d28a23aa042da40895bf031b2,Will 2025 be the hottest year on record?,Polymarket,2025-12-31,0.0,0.0,1872659.106434,1872659.106434
0x3694d359186f0688246045a29a3143bd93ee6df053df2341c441fe7b83458c7c,Will Kim Jong Un visit US in 2025?,Polymarket,2025-12-31,0.0,0.0,752801.030752,752801.030752
0x222089eb812cba145be42b545f6dfc9ba13743326a1c48720514114f8553610d,Harry & Meghan divorce in 2025?,Polymarket,2025-12-31,0.0,0.0,110001.361793,110001.361793
0xd56c9ee002e2ae2766bb390373a18ecf78201df41533f2d7470f9440cbba18d7,Trump divorce in 2025?,Polymarket,2025-12-31,0.0,0.0,59247.14338,59247.14338
0x0f416235a6d63a19f2779906242ce173aec3e49bbdcdf60247b994f132ab79bb,Bird flu vaccine in 2025?,Polymarket,2025-12-31,0.0,0.0,225511.473861,225511.473861
0x705a52e7a17eba05f3cfef9b28b0f4a9f737d9110bad59301852228b4fe377f7,Jay-Z & Beyoncé divorce in 2025?,Polymarket,2025-12-31,0.0,0.0,36604.289139,36604.289139
0xafc235557ace53ff0b0d2e93392314a7c3f3daab26a79050e985c11282f66df7,Maduro out in 2025?,Polymarket,2025-12-31,0.0,0.0,9765913.819081,9765913.819081
0x4f6be3a3a4d10c128211a0a430e44de4b66e7e9f7ab02a0393f1f4ad924ad980,Israel withdraws from Gaza in 2025?,Polymarket,2025-12-31,0.0,0.0,2065048.977036,2065048.977036
0x5b70123b2c37355840b38bc60752919dae7ca5fe11d5e5184aa69be01b9db458,Kraken IPO in 2025?,Polymarket,2025-12-31,0.0,0.0,344944.963646,344944.963646
0xb09e22aadc33b6747756ff9248475e356adcf3b99fbd9d70217e0de350385470,Supreme Court vacancy in 2025?,Polymarket,2025-12-31,0.0,0.0,31342.046778,31342.046778
0x7d98815be880769be11a63b4df815b9bdcbf6ae007a8caaba9a2909816a8d1c6,Will Google have the top AI model on December 31?,Polymarket,2025-12-31,0.0,0.0,1335003.077204,1335003.077204
0xad5642932e897c551def57ddc3066bdea2cf0eb13fc40979c1043743fceb5c9c,Will OpenAI have the top AI model on December 31?,Polymarket,2025-12-31,0.0,0.0,680928.044963,680928.044963
0x60279053b72e1e5299f66a6efd4f81663d0de5bedfc6bba41d6bbd0a9dbc9d1f,Will xAI have the top AI model on December 31?,Polymarket,2025-12-31,0.0,0.0,853393.210119,853393.210119
0x082c611e9d2e294e256c7e6bd40aba498eb6ca2c0d2dc9bf5b8fdce5b5e8af9b,Will Anthropic have the top AI model on December 31?,Polymarket,2025-12-31,0.0,0.0,1176802.448484,1176802.448484
0x8309a3b9eb96171c215153b8dccc3bcbcfa84d709f10d9319f5cb8874ff2c728,Will Meta have the top AI model on December 31?,Polymarket,2025-12-31,0.0,0.0,857750.058972,857750.058972
0xa6852cb4eaf23193e9dc073471131102017ba31ac9571f5ee8a12c4cc1800d7c,Will DeepSeek have the top AI model on December 31?,Polymarket,2025-12-31,0.0,0.0,972417.11382,972417.11382
0xa7e61311724e5882cf8906d0232ffefef68a0ab64716344d28d066febdda5c49,Will Alibaba have the top AI model on December 31?,Polymarket,2025-12-31,0.0,0.0,803663.081061,803663.081061
0x5f8c3f31e7c3f5470f016e036848ff7495031bd45aec804b9bef539490866fd7,Will Mistral AI have the top AI model on December 31?,Polymarket,2025-12-31,0.0,0.0,406935.743492,406935.743492
0xf2b177d6267194487880857175f9876fb2d352188f681dfe8bb732a665512305,Will Microsoft have the top AI model on December 31?,Polymarket,2025-12-31,0.0,0.0,740765.623262,740765.623262
0xeefdfb2a32f7304c9f07a7a752731529b6b28085c02cc711d9714f9f0511fc14,Will Z.ai have the top AI model on December 31?,Polymarket,2025-12-31,0.0,0.0,490256.191602,490256.191602
0x552c0807e8b239ef4e7ecb9d9e192519ba283acb731c5bd89b6b1cda658a2f8c,Will Tencent have the top AI model on December 31?,Polymarket,2025-12-31,0.0,0.0,553024.846492,553024.846492
0x4928bece364d2def95c920459ab1fa54f449f99f33b0dbc93d6a84f80d9c9669,Will Moonshot have the top AI model on December 31?,Polymarket,2025-12-31,0.0,0.0,470229.129221,470229.129221
0x88fad6af135ca7cbd55a8bda5a1243125ded68b1e521066009cc990b13960b88,NYSE marketwide circuit breaker in 2025?,Polymarket,2025-12-31,0.0,0.0,796908.774093,796908.774093
0x21400affa8e3fdfff07bb8421d708635bc7be52f5396268dd281ef92a31bb86f,Will Avatar 3 be the top grossing movie of 2025?,Polymarket,2025-12-31,0.0,0.0,2470081.855562,2470081.855562
0x08c8fffc2fb962e36d835621b82434b941a8a124f47558454d8eb666eeed59f9,Will Wicked: For Good be the top grossing movie of 2025?,Polymarket,2025-12-31,0.0,0.0,1862134.207358,1862134.207358
0x039b48827f3c6b83f50153715af8a66f2b74b04fcfc5def13acb3f151eeb3d81,Will Superman be the top grossing movie of 2025?,Polymarket,2025-12-31,0.0,0.0,6068048.064635,6068048.064635
0x1cfde498b977cf83dd6a0276fb287de98dbeb79554c61368d074736730883ad8,Will The Fantastic Four: First Steps be the top grossing movie of 2025?,Polymarket,2025-12-31,0.0,0.0,12465552.426383,12465552.426383
0x6e9fda006161184b29a2df3754b5b9c3757f8a2adc1f44291fe9907f8fc6ae97,Will Jurassic World: Rebirth be the top grossing movie of 2025?,Polymarket,2025-12-31,0.0,0.0,8056618.847952,8056618.847952
0x2993e8c18922f93787756e02dc262c193b79f05c7b952a0c9656e948f9977c88,Will Captain America: Brave New World be the top grossing movie of 2025?,Polymarket,2025-12-31,0.0,0.0,13070913.796666,13070913.796666
0x6fa38b11b1909151a7c1c3bdfb77b24716adbd7ecbe9904ed14a572886120e76,Will Zootopia 2 be the top grossing movie of 2025?,Polymarket,2025-12-31,0.0,0.0,2670331.522854,2670331.522854
